RunTime,rad,value,ID,coefficients..Intercept.,coefficients.x1,R.squared,std.error..Intercept.,std.error.x1,timepoint
130.977686,482,228.9653299,128,35.0783213,1.47454241,0.980724339,2.683578786,0.020882159,july
141.1772945,541,252.9132172,128,-135.6471124,2.753151658,0.997245319,2.027494071,0.014616782,july
154.761089,609,293.3474596,128,-133.4406698,2.757333615,0.997732025,2.022401496,0.013279706,july
175.4111314,668,296.1665381,128,-228.4704343,2.989426452,0.997520714,2.603619477,0.015054877,july
196.7607138,0,238.8983587,132,348.2441925,-0.555332512,0.985016136,1.344260627,0.006918792,july
38.74397098,112,178.0861609,132,180.0778071,-0.050739353,0.631688481,0.14205912,0.003913705,july
67.39440894,180,181.1829417,132,164.7019343,0.244572647,0.971830965,0.273127715,0.004206157,july
90.04552631,272,187.8728681,132,149.091819,0.430331459,0.983915849,0.486766161,0.005557893,july
100.2938961,351,193.6184355,132,132.6351972,0.607771302,0.994370217,0.451928925,0.004619542,july
108.6942894,430,199.2852447,132,120.9816404,0.720647883,0.995769919,0.504020095,0.004744658,july
131.6776953,482,202.6215544,132,129.4688294,0.554650148,0.965564507,1.367151626,0.010580802,july
148.5610396,541,215.9268615,132,86.0842027,0.874565409,0.996540479,0.74197093,0.005205229,july
161.0107261,609,226.8762799,132,66.02909384,0.999538433,0.996056998,1.007171183,0.006352693,july
173.2108234,668,239.6646944,132,80.85581001,0.91630715,0.995215804,1.095756828,0.006417618,july
423.0111988,0,262.1619215,135,681.069845,-0.990234234,0.993254806,3.466549622,0.008243123,july
244.1612058,112,231.58806,135,345.3577955,-0.466079848,0.986406165,1.335824769,0.005527012,july
273.3604676,180,229.1371295,135,161.4609437,0.247523508,0.945102867,1.632417403,0.006026133,july
286.1609369,272,237.9946492,135,-7.072790691,0.85638432,0.994074228,1.894795038,0.006679112,july
293.4609555,351,245.8390339,135,-94.60534931,1.159974977,0.996771692,1.940451006,0.006668455,july
305.1111834,430,262.4981233,135,-219.9807735,1.581809387,0.99801304,2.157709522,0.00712964,july
328.2609525,482,236.3962113,135,-299.6824349,1.633104157,0.998191318,2.287766759,0.007022231,july
340.4113344,541,259.9712692,135,-450.893083,2.088059215,0.998954271,2.306242685,0.006824433,july
378.2278506,609,251.9412343,135,-97.93946125,0.924781452,0.99336876,2.867961951,0.007632524,july
390.9279387,668,264.4471248,135,-144.9278346,1.04717481,0.993821677,3.239875087,0.008340407,july
325.5557049,0,306.6320923,15,632.5513577,-1.000483858,0.993091293,2.723426876,0.008429481,july
199.2049463,112,200.7763097,15,218.8007029,-0.089747497,0.789543916,0.920841854,0.004680604,july
209.3552852,180,203.6536051,15,119.6221246,0.400991061,0.981785927,1.141423312,0.005517175,july
218.3552897,272,210.0747548,15,20.94235467,0.866180899,0.995552008,1.262607342,0.005848515,july
229.455312,351,223.1832062,15,-71.41566458,1.283933796,0.9979766,1.32558426,0.005839965,july
245.8722122,430,245.7694104,15,-135.0053565,1.548920364,0.997700005,1.828531245,0.007512414,july
264.5223615,482,273.703407,15,-123.8467777,1.502480903,0.996533894,2.345614962,0.008950985,july
291.8052039,541,278.434133,15,-240.7767774,1.77905474,0.997403887,2.652784356,0.009168589,july
300.3557196,609,291.4092621,15,-156.178821,1.489974678,0.995198478,3.1142073,0.010454433,july
311.2054123,668,311.3313318,15,-267.373413,1.858929736,0.996502245,3.434706569,0.011125139,july
163.0889861,0,233.1351511,19,273.4188822,-0.24681111,0.954462746,0.87469323,0.005445724,july
21.25497778,112,192.2462061,19,187.839098,0.208592869,0.938181635,0.101878916,0.00540881,july
41.10552376,180,196.9817531,19,184.408978,0.304593945,0.970243246,0.208301627,0.005388411,july
50.10545294,272,199.891038,19,180.5272142,0.385732099,0.977989001,0.2785537,0.005845553,july
61.30506018,351,204.0896725,19,178.2222513,0.420547973,0.988651986,0.267838406,0.004551355,july
72.35518975,430,208.5998124,19,177.5995576,0.429469084,0.984175663,0.384496973,0.005501047,july
93.08903479,482,217.4938349,19,176.2670767,0.443064178,0.988201061,0.426222272,0.00489049,july
105.0385731,541,220.8638411,19,179.2754874,0.395976958,0.98128534,0.566613509,0.005523956,july
132.9890041,609,229.4986686,19,174.2422537,0.415097041,0.981738938,0.746421769,0.005718757,july
146.3887976,668,235.2958862,19,169.8319143,0.447244731,0.982199033,0.875342904,0.00608211,july
327.5553678,0,449.9755379,24,1572.012707,-3.426730088,0.986961604,12.93373187,0.039785866,july
198.1057269,112,137.5295758,24,381.6689759,-1.23118607,0.987188017,2.77183272,0.014168338,july
210.2049471,180,138.3205224,24,-12.60933676,0.716314339,0.949857557,3.453620974,0.016625094,july
218.0553553,272,152.4475136,24,-364.2437909,2.369134704,0.99139831,4.271403119,0.019813069,july
224.2056583,351,170.2775324,24,-492.4436356,2.955197953,0.996053936,4.166281002,0.018789455,july
239.1719267,430,241.960201,24,-1078.588923,5.519322734,0.998198514,4.70787586,0.019926435,july
260.8217329,482,360.4633252,24,-1113.787116,5.652089348,0.997171821,7.855516465,0.030406362,july
293.9556094,541,360.2866087,24,-1538.494474,6.457888604,0.998384328,7.64926818,0.026242498,july
302.2557224,609,411.463189,24,-1422.258572,6.064415398,0.995914529,11.76235195,0.039236107,july
308.5056288,668,447.0695134,24,-1384.332746,5.935835313,0.995959246,11.6882269,0.038192598,july
160.3886765,0,257.9669659,27,336.6133842,-0.490974455,0.978956104,1.148326311,0.007271555,july
15.1557058,112,195.589506,27,192.0520145,0.228745128,0.950242734,0.06748025,0.005287493,july
38.00525538,180,204.5341586,27,182.5870479,0.577212874,0.991056601,0.196962122,0.005538919,july
52.0553342,272,214.1014781,27,171.6236472,0.816471461,0.994486383,0.304607511,0.00614111,july
62.15510231,351,223.0277892,27,166.3681488,0.911365644,0.996347244,0.332769055,0.005574226,july
76.05503678,430,236.676849,27,152.3829462,1.109144465,0.995901572,0.528957528,0.007187462,july
88.60511137,482,248.9250061,27,156.9740968,1.0369799,0.994744693,0.655870228,0.007613784,july
109.8385474,541,265.5978404,27,146.3213727,1.087161663,0.99248582,1.026021472,0.009555639,july
131.838718,609,241.4707915,27,108.5333574,1.007938984,0.995382354,0.897172685,0.006934842,july
139.6385714,668,249.8041567,27,110.6099122,0.996767808,0.994981356,0.980911604,0.007150999,july
325.7058892,0,273.0834173,29,590.2866063,-0.97309198,0.989667284,3.246533986,0.010043926,july
198.0549479,112,253.8459831,29,303.7378486,-0.251399738,0.872826863,1.895930974,0.009693607,july
210.2049471,180,255.4650616,29,196.9779622,0.27726566,0.865935004,2.28933139,0.011020419,july
219.1054559,272,261.0861569,29,86.06363798,0.798785984,0.982320665,2.345052833,0.010824896,july
229.7051394,351,272.7846606,29,3.622622566,1.171792132,0.991807735,2.444561324,0.010757858,july
241.3718764,430,238.492421,29,-191.841266,1.783150758,0.996852621,2.417980091,0.010121248,july
267.3722316,482,279.800042,29,-170.7276217,1.684891063,0.997008871,2.469507782,0.009322381,july
293.8058044,541,254.4397774,29,-263.9024531,1.764132996,0.995781722,3.379052765,0.011598554,july
301.2057449,609,265.7939372,29,-240.8182025,1.68119284,0.994618946,3.731593549,0.012491363,july
311.4556405,668,281.1339127,29,-200.9516243,1.548008624,0.993855796,3.798981477,0.012295083,july
165.4884436,0,280.5628115,31,459.5764205,-1.081379424,0.99375071,1.412156255,0.008662468,july
19.20562182,112,184.4133806,31,187.115696,-0.139405527,0.85557285,0.097157971,0.005785793,july
38.80536942,180,188.738624,31,171.518768,0.443081679,0.984953532,0.201137171,0.005531974,july
49.95548533,272,195.5861213,31,153.8897838,0.834059726,0.994696395,0.292239612,0.006152115,july
62.35561182,351,208.662811,31,137.8853746,1.133892218,0.997357099,0.353170441,0.005896222,july
70.50495251,430,220.4000325,31,112.8193491,1.524169957,0.998369865,0.423337495,0.006221376,july
86.45534311,482,244.5947774,31,108.7893525,1.569925039,0.997142854,0.713009814,0.008488939,july
106.2884258,541,268.7318502,31,108.1439455,1.511238222,0.997376715,0.812848616,0.007829121,july
128.8382869,609,254.6033624,31,39.0041729,1.674107389,0.998140081,0.92251238,0.007299978,july
139.7389397,668,275.636125,31,12.0577261,1.885503416,0.99732662,1.353647326,0.009861112,july
322.9552812,0,274.5308698,32,472.202828,-0.611802505,0.985339097,2.415970051,0.007538513,july
197.1050734,112,248.4833267,32,269.1066561,-0.105381832,0.244866479,3.6385012,0.0186939,july
210.2049471,180,249.3690885,32,171.6258577,0.370057297,0.912326457,2.407274642,0.011588176,july
219.1054559,272,254.9234441,32,96.53466337,0.722369028,0.98509674,1.944357772,0.008975265,july
226.5555183,351,258.8134089,32,112.7501902,0.645147977,0.972045022,2.476540433,0.011051792,july
250.1220996,430,253.3227166,32,29.68662983,0.894638647,0.995552604,1.495876963,0.006040257,july
262.2224375,482,264.5320784,32,5.286162405,0.988929062,0.993050666,2.170677595,0.008356761,july
289.1049394,541,256.3727122,32,-31.69405298,0.996674353,0.991048013,2.742712883,0.009568693,july
302.1056023,609,269.3750449,32,-40.35544715,1.025004833,0.994654778,2.274314143,0.007590311,july
309.605077,668,276.0035855,32,-27.36809415,0.980514747,0.9896322,3.113688122,0.010137888,july
325.1057702,0,280.4062764,35,561.0279142,-0.863660296,0.989953968,2.835497443,0.0087886,july
197.4554897,112,195.7636036,35,229.225024,-0.169289764,0.91868344,0.992035186,0.005087732,july
210.1550376,180,197.1183684,35,146.5456466,0.240169177,0.945177126,1.213485423,0.005842901,july
219.1054559,272,201.9433819,35,59.57470103,0.649966286,0.99226379,1.255906368,0.005797334,july
229.505502,351,211.8692301,35,-28.87695621,1.04911664,0.996705134,1.383372024,0.006093212,july
239.1220544,430,223.0622154,35,-56.3817428,1.168001095,0.998521829,1.072102631,0.004539559,july
262.1717887,482,253.868281,35,-122.8299928,1.436803719,0.996313415,2.292832371,0.008828737,july
291.9553668,541,247.7421898,35,-305.2179098,1.894081285,0.998300248,2.285452928,0.00789492,july
299.6553922,609,260.8709862,35,-146.7534665,1.359955996,0.99627318,2.496991958,0.008402177,july
311.5055127,668,281.0837602,35,-253.9855365,1.717159614,0.99658365,3.138541898,0.010155982,july
165.5886991,0,257.9464797,4,385.8321594,-0.772073601,0.989183883,1.330302028,0.008155354,july
21.25497778,112,190.41261,4,193.4725875,-0.151653627,0.865489916,0.113754551,0.006039294,july
39.80520511,180,198.1208421,4,177.3012433,0.524347241,0.992232214,0.175079208,0.004686492,july
52.35556566,272,207.9765206,4,158.5467131,0.943078704,0.997149475,0.254172525,0.005093511,july
61.40519183,351,217.2053332,4,149.2590266,1.106630728,0.997209518,0.348582332,0.005913384,july
75.40536419,430,233.7113833,4,140.196575,1.240658423,0.997310963,0.474695968,0.006507622,july
88.80529464,482,250.1975056,4,135.0875431,1.295267476,0.996235135,0.694487803,0.00804341,july
104.1389725,541,262.5985607,4,127.0941952,1.303785633,0.992689082,1.14916447,0.011302447,july
127.7888753,609,242.9578799,4,90.43057316,1.193349071,0.995988103,0.958803443,0.007650719,july
144.1390324,668,264.0307645,4,120.4957073,0.99204129,0.978579455,2.100463327,0.014826339,july
163.4887671,0,251.0266697,52,491.889731,-1.472998691,0.997642638,1.164649617,0.007232942,july
16.50530312,112,173.8326116,52,188.5454262,-0.897330806,0.989054956,0.134490789,0.009535382,july
26.95510582,180,168.3085964,52,171.865422,-0.125361744,0.922348504,0.280835863,0.011451997,july
52.8557208,272,170.2243285,52,153.5265041,0.315043314,0.939061934,0.408595775,0.008106893,july
63.55542102,351,177.4582465,52,131.9056723,0.716725977,0.991145595,0.418094002,0.006843072,july
71.80530258,430,185.4396118,52,113.6668127,1.000236526,0.996859524,0.39326734,0.005671141,july
85.75576736,482,202.3737539,52,88.99524346,1.321836109,0.997087204,0.601119921,0.00721694,july
101.838524,541,215.0508108,52,102.8174021,1.102928199,0.993851312,0.870839607,0.00876324,july
133.888749,609,243.8026242,52,47.92470848,1.462387463,0.996782609,1.102980865,0.008392689,july
140.1889757,668,253.4659777,52,38.39533663,1.53360322,0.996463141,1.271098378,0.009229501,july
163.9387473,0,258.1039377,56,374.524463,-0.709445013,0.979238684,1.684927093,0.010434914,july
16.70576861,112,182.9277393,56,181.7409458,0.064098164,0.481020389,0.096197548,0.006725521,july
36.25503748,180,189.0230372,56,170.2940858,0.521296058,0.983558144,0.230201106,0.006808427,july
48.55566988,272,197.1370716,56,157.0989835,0.823486691,0.992147927,0.341174329,0.007400269,july
59.35575387,351,207.3684485,56,144.5893342,1.057431523,0.994469917,0.453222382,0.00796543,july
79.29888254,430,230.4772718,56,132.3658537,1.237882865,0.995697859,0.608035882,0.008219493,july
87.90542106,482,240.8168414,56,128.1703714,1.282799673,0.994955472,0.788367346,0.009226867,july
108.2387457,541,260.450262,56,115.666227,1.336866497,0.993866659,1.122112918,0.010608634,july
132.4386831,609,243.8726275,56,50.95794491,1.457305301,0.99364673,1.529921237,0.011771185,july
139.7389397,668,254.1807844,56,42.68242342,1.513327478,0.993716346,1.668685315,0.012156115,july
327.6054967,0,268.5705498,59,315.4088173,-0.142646118,0.632645761,3.570022752,0.010980172,july
197.705299,112,188.5983736,59,264.3816145,-0.383465146,0.980306545,1.071894809,0.005490259,july
204.3556194,180,187.1702622,59,178.7701036,0.041475723,0.813840238,1.454319325,0.007203684,july
218.8557371,272,190.9621076,59,81.64208398,0.499261828,0.987522,1.226709814,0.005669104,july
229.0056927,351,199.1074252,59,-6.571853892,0.89795185,0.996314972,1.249675772,0.005516481,july
239.1220544,430,209.9847987,59,-46.05772719,1.070081287,0.998625787,0.947004378,0.004009861,july
266.9722116,482,245.4572176,59,-127.2395384,1.395723699,0.997585038,1.834821783,0.006936919,july
293.3554176,541,244.5600539,59,-69.62230133,1.070727154,0.987995062,3.46807227,0.011922528,july
299.3055327,609,251.3967217,59,-96.70676277,1.163700805,0.990578308,3.402999673,0.011464321,july
310.0557442,668,264.0264065,59,-123.5952694,1.251834507,0.955501552,8.393713005,0.027289188,july
164.9387066,0,336.6653389,64,724.7616031,-2.352433765,0.983146519,5.054911184,0.031112868,july
15.70509435,112,130.1873505,64,136.816954,-0.406188748,0.927891074,0.207431522,0.015586009,july
39.20519758,180,139.6340095,64,97.35738728,1.079592189,0.984311887,0.506087885,0.013767836,july
52.50500714,272,161.7230124,64,48.14624669,2.169179601,0.995349265,0.749669448,0.014978058,july
63.45506347,351,192.1701676,64,-5.239438385,3.111395175,0.995235689,1.326449868,0.021745992,july
70.60530091,430,214.8244429,64,-24.24866159,3.384102298,0.995097648,1.635075311,0.023993845,july
86.45534311,482,275.2345107,64,-54.02401771,3.804825957,0.995733607,2.113112998,0.025158262,july
117.888752,541,252.3596736,64,-143.2505235,3.363831857,0.997822454,1.722437912,0.015873702,july
134.388951,609,292.9072815,64,-230.3777836,3.890979815,0.994050959,4.011261667,0.030406408,july
143.5889134,668,331.500303,64,-280.013737,4.257397099,0.995484434,4.087539119,0.028964763,july
326.9555746,0,353.1642706,68,932.3524579,-1.771684251,0.995056838,4.09302565,0.012613969,july
198.2550629,112,224.2389832,68,351.1673771,-0.639992406,0.989151638,1.325541634,0.00677037,july
204.6551411,180,221.2972946,68,297.2561455,-0.371323294,0.951567482,1.71095224,0.00846229,july
219.005764,272,227.5962024,68,41.91065143,0.847509035,0.993786624,1.465807424,0.006769374,july
229.7051394,351,241.8761508,68,-112.3699088,1.541498916,0.997236255,1.862752971,0.008197475,july
242.8718917,430,264.441832,68,-195.1827301,1.892456828,0.998322263,1.883980518,0.007836812,july
261.1224639,482,295.7613893,68,-108.1548107,1.545333542,0.994005366,3.135526792,0.012122611,july
294.2550337,541,333.762165,68,-407.7315429,2.520906732,0.996614723,4.330505778,0.014841479,july
301.7051477,609,349.2229533,68,-264.6754997,2.034873377,0.994820541,4.438180427,0.014831811,july
311.2054123,668,368.2807147,68,-362.3536522,2.348626825,0.99334238,5.996463067,0.019422762,july
194.4108538,0,258.3917105,71,471.3638012,-1.095956943,0.99359433,1.706186847,0.008889108,july
37.79438823,112,176.8316187,71,174.5189793,0.059966664,0.700933841,0.139866827,0.003956781,july
69.54453625,180,194.8188042,71,127.0955982,0.974166857,0.997540274,0.327809833,0.004886506,july
88.6942002,272,216.4935727,71,81.89694494,1.5152832,0.997677395,0.63685115,0.007385389,july
95.49398409,351,228.4491704,71,55.80954346,1.805766392,0.997853208,0.787109047,0.008460775,july
108.9944865,430,256.738483,71,26.60206079,2.111257268,0.998492619,0.882744189,0.008286426,july
131.3277837,482,251.7950075,71,-29.66865573,2.14306423,0.998243308,1.17023157,0.009081377,july
141.9773167,541,277.4258864,71,-64.2357491,2.407618111,0.998002237,1.518050211,0.010881301,july
159.2606096,609,275.986155,71,-194.3895054,2.953348087,0.998960054,1.509239595,0.009625713,july
174.6612307,668,258.7868584,71,-202.6177503,2.643913575,0.997277705,2.402738688,0.01395384,july
423.9112554,0,290.5214471,75,657.69722,-0.866168004,0.988316386,4.009255986,0.009513267,july
230.2106693,112,203.7879065,75,197.104577,0.029073037,0.803326185,2.270512069,0.00996973,july
273.5613435,180,214.6591532,75,1.099153524,0.780802014,0.992133671,1.903890162,0.0070231,july
286.2610161,272,228.5480391,75,-157.3853237,1.348237365,0.997862672,1.788751786,0.00630309,july
295.8609324,351,242.1614155,75,-191.066652,1.463993327,0.996493147,2.573904845,0.008772991,july
302.2604212,430,252.9685769,75,-249.9101542,1.664209255,0.997801581,2.365616222,0.007890927,july
326.9105492,482,241.6374634,75,-348.3080886,1.805003925,0.998347974,2.406388854,0.007417073,july
342.0118805,541,272.0966009,75,-512.1374023,2.293290492,0.996827466,4.43740363,0.013068905,july
380.1279463,609,265.4082214,75,-398.2739157,1.745859471,0.997841625,3.09759463,0.008202173,july
390.1276641,668,282.1576365,75,-409.2748933,1.772765208,0.997599252,3.405486337,0.008784831,july
164.588588,0,308.0676314,8,497.77304,-1.152225023,0.991069402,1.79122207,0.011048734,july
20.85563375,112,88.08381104,8,89.34263137,-0.061136974,0.890819155,0.039861952,0.002162068,july
40.7050585,180,91.70491936,8,80.47492532,0.275937636,0.994418325,0.079893865,0.002088313,july
49.75494932,272,95.30891693,8,72.03130113,0.467490852,0.996152148,0.138831993,0.002934989,july
61.40519183,351,261.2797785,8,158.7621866,1.668838352,0.997196223,0.526928766,0.00893887,july
75.90514677,430,289.2621983,8,134.8982936,2.032809466,0.997907694,0.690574306,0.009402667,july
88.15509049,482,281.1987495,8,86.10037997,2.212383324,0.997163954,1.021324496,0.011918475,july
103.6886323,541,269.9737046,8,59.20956933,2.03068065,0.998413493,0.827709376,0.008177008,july
134.0890612,609,283.040215,8,-61.90860581,2.572518779,0.998108676,1.488904586,0.011312005,july
144.3884261,668,309.0386616,8,-81.93095804,2.708033511,0.998035677,1.72234933,0.012135968,july
190.960813,0,275.6863074,80,352.6130263,-0.40331636,0.957291044,1.622041077,0.008605384,july
32.29411865,112,87.14195982,80,88.50044439,-0.042355362,0.698885621,0.083841954,0.002808394,july
58.89447234,180,87.61769239,80,80.51064123,0.121337778,0.949765556,0.159090518,0.002818874,july
90.29385772,272,231.031742,80,194.7479545,0.400466524,0.960585513,0.71971595,0.008194323,july
100.8940032,351,235.9558658,80,182.6259203,0.527257372,0.982187138,0.706001631,0.007172645,july
106.4940769,430,238.99389,80,177.7630787,0.574905676,0.987849654,0.670019715,0.006440691,july
131.6776953,482,241.336045,80,165.8119031,0.573568702,0.979343431,1.087256668,0.00841461,july
148.5610396,541,254.7192395,80,136.9329264,0.791697134,0.993650378,0.911276655,0.006392977,july
158.9604421,609,261.9718613,80,133.5253718,0.807845247,0.989104293,1.340341203,0.00856489,july
174.160982,668,274.3787033,80,141.2570936,0.764488932,0.981210891,1.834762944,0.010686367,july
423.8604271,0,116.4105396,82,202.6379561,-0.203412047,0.977364162,1.317699171,0.003127042,july
246.5614794,112,243.7317902,82,296.4306685,-0.21177052,0.937059732,2.910470927,0.011923751,july
272.9607909,180,245.5096731,82,167.2345825,0.286669775,0.940078527,1.977556086,0.007311021,july
286.560924,272,253.3060045,82,43.85293015,0.730396821,0.987029358,2.402796162,0.00845788,july
294.9107469,351,259.9923408,82,15.97375613,0.827227423,0.98779381,2.716470107,0.009288996,july
302.1607394,430,267.859471,82,-75.33749803,1.136142933,0.991423397,3.199037607,0.010674511,july
329.7609952,482,263.5024646,82,-223.1253177,1.476347045,0.995081445,3.431598162,0.010484914,july
350.3107459,541,292.7796366,82,-375.3874958,1.908088262,0.981799327,9.128426089,0.02624326,july
381.8273368,609,277.7275571,82,-97.60452891,0.982767122,0.989937916,3.796852555,0.010008698,july
389.4278058,668,285.9450235,82,-22.93404926,0.792353133,0.973596356,5.100455815,0.013180995,july
196.8604853,0,427.4310202,87,1307.820482,-4.46770345,0.973068288,14.59514035,0.075081273,july
34.04421807,112,64.00756355,87,87.85218162,-0.700898087,0.984604028,0.279789315,0.008853492,july
64.84393921,180,80.35869104,87,-74.97675307,2.396233893,0.997420301,0.767976594,0.0123101,july
90.29385772,272,156.3175211,87,-253.2172851,4.533340555,0.998003752,1.798848237,0.02048078,july
100.5437532,351,215.229995,87,-422.7105132,6.345340479,0.998681,2.284705855,0.023294363,july
110.6939396,430,288.2462821,87,-553.9435144,7.608943803,0.998268157,3.464852063,0.032014148,july
131.6776953,482,288.3327657,87,-489.6745717,5.902250442,0.995630445,5.103548218,0.039497912,july
143.7277749,541,275.7106682,87,-522.2290462,5.536991114,0.988127045,8.660694278,0.061310351,july
160.6104544,609,358.3737397,87,-1348.994243,10.6370842,0.998726577,6.067654603,0.038368297,july
178.1034843,668,431.0605352,87,-1845.84658,12.77582697,0.996856675,12.68201413,0.072469329,july
423.6104648,0,240.7383218,91,677.9688469,-1.0322846,0.996746984,2.50877612,0.00595713,july
238.3611021,112,225.5638847,91,381.38643,-0.653622625,0.983246101,2.033063842,0.008618682,july
260.5110506,180,218.1194831,91,189.936369,0.106843698,0.871673707,1.945815174,0.007540751,july
284.0109921,272,223.1511217,91,69.3930156,0.541473153,0.98703668,1.764797647,0.006268381,july
292.8607897,351,229.0325852,91,1.125452684,0.778522189,0.990412455,2.246904658,0.007737553,july
303.5611443,430,239.5051035,91,-127.6158878,1.209759707,0.995051874,2.594651494,0.008617545,july
327.9105931,482,220.0996901,91,-220.9692556,1.344843835,0.996521214,2.612156945,0.008026559,july
